frame,x,y,area,aspect_ratio,solidity
0,1078,633,207.0,1.3571428571428572,0.9366515837104072
0,98,629,185.0,1.0666666666666667,0.9660574412532638
0,721,624,182.5,1.0666666666666667,0.9656084656084656
0,689,617,178.5,1.0,0.9622641509433962
0,542,618,232.5,1.1304349355802585,0.9627329192546584
0,94,609,181.0,1.0,0.9731182795698925
0,516,603,182.5,1.0,0.9733333333333334
0,14,595,180.0,1.0,0.9574468085106383
0,569,591,204.0,1.5384615384615385,0.955503512880562
0,517,582,213.5,1.0,0.9726651480637813
0,1092,579,181.0,1.0,0.9705093833780161
0,733,570,212.0,1.7976189905004751,0.8796680497925311
0,494,565,227.0,1.3571428571428572,0.9742489270386266
0,570,558,173.5,1.0714285714285714,0.961218836565097
0,1174,557,187.0,1.1428571428571428,0.9714285714285714
0,63,548,158.5,1.1538461538461537,0.9694189602446484
0,538,545,186.0,1.1428571428571428,0.96875
0,498,541,210.5,1.2,0.9611872146118722
0,688,538,200.0,1.2,0.954653937947494
0,601,528,190.5,1.1428571428571428,0.9719387755102041
0,797,526,194.0,1.2142857142857142,0.97
0,261,523,187.0,1.0666666666666667,0.949238578680203
0,887,523,183.0,1.1428571428571428,0.9631578947368421
0,283,518,182.5,1.3846153846153846,0.9681697612732095
0,238,514,186.5,1.295774634382215,0.9255583126550868
0,364,487,164.5,1.0,0.9733727810650887
0,169,488,189.0,1.1333333333333333,0.949748743718593
0,536,475,245.5,1.4,0.9571150097465887
0,601,465,192.0,1.8369564480793377,0.803347280334728
0,518,462,194.5,1.1333333333333333,0.9534313725490197
0,1086,468,272.5,1.983193356111779,0.9429065743944637
0,894,453,176.5,1.1428571428571428,0.9592391304347826
0,1105,453,193.0,1.0666666666666667,0.9698492462311558
0,95,443,171.0,1.1428571428571428,0.9661016949152542
0,976,439,176.5,1.0714285714285714,0.9724517906336089
0,811,438,168.0,1.1538461538461537,0.9767441860465116
0,110,430,112.5,1.0727272035711362,0.8211678832116789
0,1035,415,205.0,1.1333333333333333,0.9738717339667459
0,97,410,199.0,1.299999919078051,0.9660194174757282
0,1066,404,187.5,1.226277446933233,0.8029978586723768
0,935,401,200.5,1.6206895030334905,0.9524940617577197
0,432,393,200.5,1.655172423935699,0.9524940617577197
0,97,390,166.5,1.1538461538461537,0.9794117647058823
0,745,378,132.0,1.0,0.8380952380952381
0,575,375,181.0,1.0666666666666667,0.9653333333333334
0,721,373,185.0,1.1428571428571428,0.9736842105263158
0,621,370,218.5,1.4285714285714286,0.9604395604395605
0,289,369,176.5,1.1428571428571428,0.9438502673796791
0,140,366,172.0,1.0714285714285714,0.9690140845070423
0,918,356,201.0,1.3333333333333333,0.9481132075471698
0,180,354,163.5,1.1538461538461537,0.9674556213017751
0,557,335,194.0,1.6989245968233817,0.9463414634146341
0,119,333,181.0,1.1428571428571428,0.981029810298103
0,301,326,168.0,1.0714285714285714,0.9767441860465116
0,984,322,179.0,1.1428571428571428,0.9496021220159151
0,631,311,166.5,1.0,0.9596541786743515
0,405,309,163.5,1.2307692307692308,0.9478260869565217
0,10,292,176.5,1.0714285714285714,0.9671232876712329
0,1077,284,163.0,1.0,0.9644970414201184
0,324,252,179.5,1.0,0.9702702702702702
0,619,250,174.5,1.0714285714285714,0.9830985915492958
0,186,234,156.0,1.1538461538461537,0.9659442724458205
0,586,219,176.5,1.2307692307692308,0.9724517906336089
0,1157,211,163.0,1.3333333333333333,0.9616519174041298
0,800,206,173.5,1.1428571428571428,0.9747191011235955
0,379,168,149.0,1.0769230769230769,0.9581993569131833
0,842,162,143.0,1.0769230769230769,0.9377049180327869
0,437,161,173.0,1.6666666666666667,0.9276139410187667
0,568,147,183.0,1.0666666666666667,0.9384615384615385
0,379,146,163.0,1.0,0.9616519174041298
0,279,145,149.5,1.0769230769230769,0.9707792207792207
0,307,130,155.0,1.3076923076923077,0.8908045977011494
0,681,124,162.0,1.3333333333333333,0.9759036144578314
0,568,120,199.0,1.1333333333333333,0.9802955665024631
0,1166,91,172.0,1.5,0.9529085872576177
0,1117,89,172.0,1.4078946357536282,0.945054945054945
0,414,84,171.0,1.1538461538461537,0.9855907780979827
0,887,80,121.5,1.0833333333333333,0.8966789667896679
0,820,79,153.5,1.6800001023590783,0.941717791411043
0,839,72,170.0,1.0714285714285714,0.9798270893371758
0,238,70,141.5,1.0,0.9792387543252595
0,927,69,114.5,1.2727272727272727,0.9196787148594378
0,565,54,176.0,1.3076923076923077,0.9565217391304348
0,198,39,153.5,1.0769230769230769,0.9623824451410659
0,662,40,175.0,1.5833333333333333,0.9433962264150944
0,560,26,163.0,1.0714285714285714,0.9702380952380952
0,185,24,150.0,1.0769230769230769,0.967741935483871
0,35,13,152.5,1.0769230769230769,0.9651898734177216
0,1041,8,190.0,1.0666666666666667,0.9743589743589743
0,428,5,137.0,1.6,0.9647887323943662
1,35,1194,148.0,1.3636363636363635,0.9866666666666667
1,174,1177,174.5,1.0714285714285714,0.9803370786516854
1,370,1167,173.5,1.0714285714285714,0.9665738161559888
1,462,1165,178.5,1.0714285714285714,0.9727520435967303
1,1036,1151,166.5,1.1538461538461537,0.9794117647058823
1,935,1149,201.0,1.0666666666666667,0.9710144927536232
1,320,1150,193.5,1.1333333333333333,0.9602977667493796
1,749,1150,94.0,2.125,0.8584474885844748
1,919,1140,211.5,1.2,0.9591836734693877
1,838,1134,159.5,1.2307692307692308,0.9273255813953488
1,282,1133,159.5,1.3333333333333333,0.9785276073619632
1,879,1134,225.5,1.125,0.9534883720930233
1,1101,1130,148.5,1.1538461538461537,0.9252336448598131
1,74,1123,188.0,1.3076923076923077,0.9715762273901809
1,387,1121,177.5,1.0714285714285714,0.9726027397260274
1,153,1118,169.0,1.365217632260313,0.9415041782729805
1,419,1100,201.0,1.6666668664739726,0.9781021897810219
1,484,1092,185.0,1.3076923076923077,0.9711286089238845
1,97,1093,186.5,1.0666666666666667,0.966321243523316
1,169,1091,179.5,1.5,0.9728997289972899
1,618,1083,193.0,1.0666666666666667,0.965
1,658,1073,183.5,1.1428571428571428,0.963254593175853
1,436,1072,171.0,1.1428571428571428,0.9421487603305785
1,796,1068,243.5,1.125,0.9838383838383838
1,618,1064,209.5,1.0625,0.9588100686498856
1,349,1063,193.5,1.3846153846153846,0.9650872817955112
1,969,1044,200.5,1.0,0.9852579852579852
1,940,1035,204.0,1.2857142857142858,0.9737470167064439
1,984,1028,226.0,1.2666666666666666,0.9556025369978859
1,156,1025,198.0,1.2857142857142858,0.9473684210526315
1,599,1018,208.5,1.6551723022245597,0.9477272727272728
1,246,1013,172.5,1.0714285714285714,0.9773371104815864
1,707,1008,176.5,1.0714285714285714,0.9618528610354223
1,513,1001,189.5,1.0666666666666667,0.969309462915601
1,6,998,141.5,1.0,0.9691780821917808
1,1069,988,196.0,1.0666666666666667,0.9727047146401985
1,1128,986,218.0,1.0625,0.9624724061810155
1,360,982,166.0,1.0,0.9851632047477745
1,558,974,204.5,1.8823528105066523,0.9232505643340858
1,1106,968,211.5,1.0,0.976905311778291
1,745,967,189.0,1.1428571428571428,0.9742268041237113
1,1036,966,191.0,1.0,0.9820051413881749
1,1008,966,197.5,1.1224488012323106,0.9564164648910412
1,956,959,193.0,1.0666666666666667,0.9578163771712159
1,211,956,171.0,1.0,0.9855907780979827
1,888,951,189.0,1.2142857142857142,0.9642857142857143
1,61,945,192.5,1.5,0.9821428571428571
1,1187,942,202.5,1.0666666666666667,0.9830097087378641
1,203,927,176.0,1.0,0.9805013927576601
1,611,921,184.0,1.0666666666666667,0.9363867684478372
1,67,912,98.0,2.141304276595308,0.9074074074074074
1,419,911,189.5,1.8181818181818181,0.9717948717948718
1,802,904,184.5,1.0666666666666667,0.9584415584415584
1,192,898,172.0,1.0714285714285714,0.9745042492917847
1,659,889,208.5,1.1333333333333333,0.9652777777777778
1,1194,879,182.0,1.5,0.9680851063829787
1,672,873,298.5,2.1999999466847724,0.875366568914956
1,979,865,91.0,1.2,0.9333333333333333
1,359,858,174.5,1.0714285714285714,0.9667590027700831
1,990,849,199.0,1.2142857142857142,0.9660194174757282
1,851,827,189.5,1.3076923076923077,0.979328165374677
1,1126,826,197.5,1.1333333333333333,0.9681372549019608
1,738,827,196.5,1.5833333333333333,0.9776119402985075
1,372,818,188.0,1.5833333333333333,0.9665809768637532
1,445,802,96.0,1.3333333333333333,0.9696969696969697
1,164,807,244.0,2.315789281542925,0.8457538994800693
1,860,789,197.0,1.0625,0.9358669833729216
1,1161,787,179.0,1.0714285714285714,0.9701897018970189
1,201,782,186.5,1.0,0.9638242894056848
1,627,776,217.5,1.5384615384615385,0.9709821428571429
1,940,765,185.5,1.3076923076923077,0.9686684073107049
1,375,763,192.5,1.25,0.9673366834170855
1,1066,752,192.0,1.0666666666666667,0.9696969696969697
1,367,738,177.0,1.0714285714285714,0.9672131147540983
1,850,725,194.0,1.2857142857142858,0.9627791563275434
1,300,716,162.5,1.0769230769230769,0.9878419452887538
1,69,709,219.0,1.8863637829832294,0.9339019189765458
1,528,701,179.0,1.2307692307692308,0.9754768392370572
1,1152,699,230.0,1.2666666666666666,0.9808102345415778
1,510,698,198.0,1.6666666666666667,0.9658536585365853
1,580,692,200.5,1.0666666666666667,0.975669099756691
1,1148,680,211.0,1.3571428571428572,0.9634703196347032
1,526,661,244.0,1.0,0.976
1,426,658,187.0,1.1333333333333333,0.9468354430379747
1,342,650,180.0,1.3846153846153846,0.9523809523809523
1,710,635,207.0,1.0625,0.9695550351288056
1,1073,634,201.5,1.3571428571428572,0.9549763033175356
1,95,631,215.0,1.2,0.9728506787330317
1,1184,624,195.0,1.2142857142857142,0.972568578553616
1,1162,628,295.5,1.9705883238400308,0.8323943661971831
1,688,622,235.0,1.3181818014624067,0.9533468559837728
1,94,609,201.0,1.0,0.9548693586698337
1,197,603,102.5,1.0909090909090908,0.9447004608294931
1,14,596,184.5,1.0,0.9736147757255936
1,556,592,232.0,1.6923076923076923,0.9317269076305221
1,1080,585,208.5,1.0625,0.952054794520548
1,524,579,215.0,1.0,0.9684684684684685
1,493,564,194.5,1.2142857142857142,0.9652605459057072
1,569,558,168.0,1.0,0.9710982658959537
1,537,557,211.0,1.2857142857142858,0.9723502304147466
1,741,554,199.0,1.1333333333333333,0.9802955665024631
1,1185,551,192.5,1.0666666666666667,0.9697732997481109
1,503,550,187.0,1.0,0.9765013054830287
1,63,548,156.5,1.0,0.9513677811550152
1,786,539,199.5,1.2857142857142858,0.9755501222493888
1,688,538,193.5,1.2142857142857142,0.9602977667493796
1,878,528,181.5,1.0,0.968
1,600,528,186.0,1.0666666666666667,0.9538461538461539
1,301,522,184.0,1.3076923076923077,0.9709762532981531
1,250,518,193.5,1.0666666666666667,0.9675
1,275,518,212.5,1.2,0.9615384615384616
1,168,497,173.5,1.0714285714285714,0.961218836565097
1,533,498,234.5,1.8965517494944182,0.875
1,354,493,172.5,1.2874999809655534,0.9583333333333334
1,1049,491,166.0,1.0714285714285714,0.9595375722543352
1,941,488,166.0,1.3076923076923077,0.9595375722543352
1,1095,487,233.5,2.0757577054468075,0.9434343434343434
1,511,473,182.5,1.1428571428571428,0.9785522788203753
1,101,464,224.0,2.2222221712811625,0.8405253283302064
1,1106,455,173.0,1.0,0.9857549857549858
1,573,458,193.0,1.9411762465828326,0.8024948024948025
1,881,452,186.0,1.1428571428571428,0.9712793733681462
1,806,430,167.0,1.0,0.9881656804733728
1,1044,426,194.5,1.7777776724700942,0.9328537170263789
1,110,423,195.5,1.6935483756601954,0.8669623059866962
1,96,409,206.0,1.0625,0.9559164733178654
1,413,401,179.0,1.5,0.9396325459317585
1,97,389,177.5,1.0714285714285714,0.9726027397260274
1,943,387,180.0,1.1428571428571428,0.9625668449197861
1,562,386,190.5,1.1428571428571428,0.9870466321243523
1,742,381,100.5,1.1666666666666667,0.8072289156626506
1,139,379,194.0,1.7249998101911763,0.9349397590361446
1,721,374,176.5,1.2307692307692308,0.9778393351800554
1,293,371,200.5,1.1333333333333333,0.9369158878504673
1,626,366,216.0,1.0625,0.9664429530201343
1,916,361,195.5,1.0,0.9654320987654321
1,547,357,177.5,1.0,0.9752747252747253
1,169,356,177.0,1.1935484891718133,0.959349593495935
1,121,340,173.0,1.0714285714285714,0.9746478873239437
1,321,332,172.0,1.556701102838947,0.958217270194986
1,411,329,178.5,1.0666666666666667,0.949468085106383
1,997,326,187.5,1.3846153846153846,0.9689922480620154
1,631,311,164.0,1.0,0.9791044776119403
1,1067,292,167.0,1.2307692307692308,0.9794721407624634
1,14,291,196.0,1.0909090686165424,0.9423076923076923
1,613,252,178.5,1.5555553839250338,0.9648648648648649
1,310,242,172.5,1.0714285714285714,0.971830985915493
1,807,219,191.0,1.0,0.9622166246851386
1,193,214,173.5,1.5,0.9429347826086957
1,1143,200,167.5,1.0,0.9852941176470589
1,591,199,211.0,1.9483568614439022,0.8274509803921568
1,838,167,151.5,1.0769230769230769,0.9711538461538461
1,285,163,157.0,1.5454545454545454,0.9874213836477987
1,436,153,148.5,1.1538461538461537,0.9488817891373802
1,555,138,144.5,1.0,0.9730639730639731
1,689,132,159.5,1.0769230769230769,0.9785276073619632
1,307,131,151.0,1.3333333333333333,0.94375
1,1177,103,171.5,1.1428571428571428,0.9772079772079773
1,571,100,156.0,1.0769230769230769,0.9842271293375394
1,490,80,161.5,1.2307692307692308,0.9556213017751479
1,820,78,157.5,1.2307692307692308,0.9347181008902077
1,840,76,162.0,1.0,0.9759036144578314
1,1105,75,153.0,1.3333333333333333,0.9532710280373832
1,795,71,112.5,1.1666666666666667,0.907258064516129
1,238,70,140.5,1.0,0.9790940766550522
1,927,66,127.5,1.1666666666666667,0.9306569343065694
1,467,65,195.0,1.1333333333333333,0.9307875894988067
1,413,66,175.0,1.5,0.9536784741144414
1,579,53,173.5,1.2307692307692308,0.9692737430167597
1,676,51,177.0,1.1428571428571428,0.954177897574124
1,200,37,153.0,1.25,0.9745222929936306
1,545,22,155.5,1.25,0.9904458598726115
1,34,21,155.5,1.0,0.9658385093167702
1,1033,21,217.0,1.2857142857142858,0.970917225950783
1,196,18,150.5,1.1538461538461537,0.9555555555555556
1,424,5,137.5,1.3636363636363635,0.9683098591549296
2,389,1194,130.5,1.3636363636363635,0.9702602230483272
2,988,1193,163.0,1.1538461538461537,0.978978978978979
2,37,1193,181.0,1.2307692307692308,0.981029810298103
2,174,1178,173.5,1.0714285714285714,0.9774647887323944
2,370,1168,179.0,1.2307692307692308,0.988950276243094
2,330,1165,199.0,1.2857142857142858,0.9660194174757282
2,462,1165,175.5,1.0714285714285714,0.9696132596685083
2,923,1148,254.5,1.5714285714285714,0.9658444022770398
2,1050,1145,196.0,1.5833333333333333,0.9751243781094527
2,749,1149,113.5,2.25,0.88671875
2,898,1143,273.5,1.159999956841627,0.9414802065404475
2,843,1140,156.0,1.0714285714285714,0.9285714285714286
2,443,1138,196.5,1.5384615384615385,0.9538834951456311
2,170,1122,176.5,1.4166666666666667,0.9751381215469613
2,917,1124,257.0,1.25,0.957169459962756
2,387,1122,177.5,1.0714285714285714,0.9726027397260274
2,87,1117,199.0,1.1333333333333333,0.961352657004831
2,280,1115,169.0,1.5,0.9602272727272727
2,450,1115,227.5,1.1176470588235294,0.9362139917695473
2,426,1108,189.0,1.0,0.9742268041237113
2,98,1093,196.5,1.0,0.9849624060150376
2,181,1092,167.5,1.0714285714285714,0.9654178674351584
2,506,1082,175.5,1.3076923076923077,0.9538043478260869
2,665,1078,172.0,1.0714285714285714,0.9662921348314607
2,625,1077,193.0,1.2857142857142858,0.9484029484029484
2,421,1074,176.5,1.0714285714285714,0.9697802197802198
2,607,1072,212.5,1.0625,0.9681093394077449
2,807,1070,250.5,1.0588235294117647,0.9690522243713733
2,358,1053,204.5,1.6666666666666667,0.9691943127962085
2,959,1048,204.5,1.1333333333333333,0.9761336515513126
2,977,1039,200.5,1.0,0.9616306954436451
2,594,1033,189.5,1.1428571428571428,0.974293059125964
2,949,1029,231.0,1.4285714285714286,0.9625
2,135,1025,197.0,1.2,0.9493975903614458
2,703,1011,196.0,1.0666666666666667,0.9491525423728814
2,7,1010,160.0,1.0,0.975609756097561
2,232,1008,183.0,1.5,0.9682539682539683
2,364,992,177.5,1.1428571428571428,0.9594594594594594
2,315,982,181.0,1.0714285714285714,0.9757412398921833
2,1100,982,206.0,1.1333333333333333,0.9716981132075472
2,1130,981,229.0,1.2666666666666666,0.9521829521829522
2,1042,979,193.5,1.3076923076923077,0.9847328244274809
2,1071,976,196.0,1.0666666666666667,0.9655172413793104
2,744,976,195.0,1.0666666666666667,0.9701492537313433
2,1149,969,279.5,1.0,0.9738675958188153
2,1020,966,206.5,1.3928571773867522,0.9472477064220184
2,573,963,184.0,1.1428571428571428,0.968421052631579
2,211,956,170.5,1.0714285714285714,0.9742857142857143
2,962,946,202.0,1.3846153846153846,0.9829683698296837
2,1186,942,204.5,1.0,0.9691943127962085
2,899,941,211.5,1.4545455667026825,0.9635535307517085
2,67,934,183.5,1.0714285714285714,0.9865591397849462
2,414,929,177.0,1.0714285714285714,0.9888268156424581
2,213,926,190.5,1.2142857142857142,0.9596977329974811
2,188,915,198.0,1.4615384615384615,0.9565217391304348
2,49,892,170.5,1.0714285714285714,0.9660056657223796
2,795,891,181.0,1.3076923076923077,0.9653333333333334
2,658,890,199.5,1.1428571428571428,0.9803439803439803
2,1192,880,220.0,1.1333333333333333,0.975609756097561
2,672,873,275.0,2.1935482140130125,0.8620689655172413
2,362,871,177.5,1.3076923076923077,0.9646739130434783
2,1004,855,202.0,1.3043477510544157,0.9550827423167849
2,746,846,251.5,1.8688524749118596,0.8809106830122592
2,837,832,193.5,1.3846153846153846,0.9675
2,1105,819,213.5,1.3571428571428572,0.9595505617977528
2,436,808,183.5,1.1428571428571428,0.9812834224598931
2,867,797,170.5,1.0,0.9884057971014493
2,375,798,174.5,1.1428571428571428,0.9587912087912088
2,1160,794,187.0,1.1428571428571428,0.9689119170984456
2,178,794,185.5,1.0,0.9661458333333334
2,200,782,209.0,1.0,0.9720930232558139
2,611,768,182.5,1.0,0.958005249343832
2,1069,765,199.5,1.2857142857142858,0.9545454545454546
2,947,765,179.0,1.1428571428571428,0.9728260869565217
2,371,759,192.0,1.2142857142857142,0.9696969696969697
2,364,742,181.5,1.1428571428571428,0.968
2,84,727,197.5,1.526315927706025,0.9449760765550239
2,313,718,175.5,1.2307692307692308,0.9777158774373259
2,512,711,192.5,1.2142857142857142,0.9697732997481109
2,1192,704,179.0,1.3076923076923077,0.9649595687331537
2,528,700,187.0,1.1428571428571428,0.9765013054830287
2,849,702,254.5,2.2951541519730787,0.8497495826377296
2,1164,696,196.0,1.0666666666666667,0.98
2,579,692,190.0,1.0,0.9743589743589743
2,1135,683,180.5,1.0,0.9704301075268817
2,413,664,187.0,1.0666666666666667,0.9664082687338501
2,353,649,176.0,1.1428571428571428,0.9591280653950953
2,699,648,180.0,1.1428571428571428,0.9574468085106383
2,526,648,215.5,1.1333333333333333,0.9751131221719457
2,1142,647,300.0,1.0526315789473684,0.9724473257698542
2,99,632,211.5,1.1333333333333333,0.9746543778801844
2,1068,633,258.0,1.4666666666666666,0.9502762430939227
2,679,630,249.5,1.4666666666666666,0.9468690702087287
2,95,609,212.5,1.0666666666666667,0.9770114942528736
2,549,605,223.5,2.0714285452260537,0.8993963782696177
2,14,595,178.0,1.0714285714285714,0.9807162534435262
2,1060,592,225.5,1.6153846153846154,0.9595744680851064
2,176,589,188.0,1.2142857142857142,0.9494949494949495
2,534,579,195.5,1.0,0.9799498746867168
2,495,563,196.0,1.0666666666666667,0.9631449631449631
2,543,562,205.5,1.0666666666666667,0.9716312056737588
2,567,558,193.0,1.1428571428571428,0.9747474747474747
2,771,554,229.0,1.549999919078051,0.9581589958158996
2,512,552,187.0,1.0,0.9689119170984456
2,63,548,164.0,1.0,0.9647058823529412
2,1193,546,173.0,1.1538461538461537,0.9857549857549858
2,752,540,221.0,1.2,0.9671772428884027
2,688,538,203.0,1.125,0.9376443418013857
2,872,528,178.0,1.0714285714285714,0.9834254143646409
2,599,528,190.0,1.2142857142857142,0.9620253164556962
2,257,521,165.5,1.0,0.9792899408284024
2,276,519,179.5,1.2307692307692308,0.9862637362637363
2,531,518,202.0,1.5485713548259166,0.8898678414096917
2,323,510,249.0,2.5294118767085836,0.8645833333333334
2,349,503,177.5,1.0714285714285714,0.9752747252747253
2,172,503,176.5,1.0714285714285714,0.9751381215469613
2,926,499,172.0,1.1538461538461537,0.9885057471264368
2,1107,498,192.0,1.0666666666666667,0.9696969696969697
2,501,486,218.0,1.8431373026418705,0.9376344086021505
2,111,475,164.5,1.0714285714285714,0.9648093841642229
2,990,464,185.5,1.2142857142857142,0.9440203562340967
2,1106,464,198.5,1.2857142857142858,0.9635922330097088
2,871,452,191.0,1.1428571428571428,0.9820051413881749
2,560,450,196.5,1.3846153846153846,0.9727722772277227
2,983,439,126.5,1.1666666666666667,0.9133574007220217
2,1052,436,211.0,1.8205128006851858,0.9377777777777778
2,799,421,178.0,1.0,0.967391304347826
2,97,410,224.0,1.125,0.9572649572649573
2,564,407,180.5,1.2307692307692308,0.9863387978142076
2,397,408,175.5,1.4166666666666667,0.9831932773109243
2,135,395,182.0,1.5,0.9680851063829787
2,95,390,175.5,1.2307692307692308,0.9696132596685083
2,722,375,181.0,1.1428571428571428,0.9731182795698925
2,539,376,182.0,1.5,0.9655172413793104
2,296,371,183.0,1.0,0.9506493506493506
2,954,370,178.0,1.1428571428571428,0.9595687331536388
2,914,366,193.5,1.36842128426415,0.9772727272727273
2,627,360,199.0,1.0666666666666667,0.9707317073170731
2,119,353,151.5,1.1666666666666667,0.9805825242718447
2,155,353,171.5,1.2307692307692308,0.98
2,420,344,184.5,1.0666666666666667,0.9461538461538461
2,342,335,167.5,1.6363636363636365,0.9544159544159544
2,1012,326,185.5,1.6363636789899374,0.9440203562340967
2,631,311,159.0,1.0,0.9665653495440729
2,1052,302,158.0,1.0,0.9663608562691132
2,16,291,175.0,1.0294118034447217,0.9138381201044387
2,611,258,176.5,1.0714285714285714,0.9697802197802198
2,812,240,166.0,1.6363636363636365,0.9651162790697675
2,297,234,174.0,1.0714285714285714,0.9720670391061452
2,380,189,190.0,1.0625,0.9429280397022333
2,1131,187,192.5,1.4285714285714286,0.918854415274463
2,190,183,236.0,1.5714285714285714,0.9309664694280079
2,355,183,213.5,1.9166666666666667,0.9085106382978724
2,290,177,176.5,1.2142857142857142,0.9514824797843666
2,598,177,189.5,1.3846153846153846,0.9619289340101523
2,832,170,162.5,1.0,0.9643916913946587
2,537,160,177.5,2.0,0.8897243107769424
2,434,135,151.5,1.1538461538461537,0.9498432601880877
2,696,132,157.5,1.0769230769230769,0.9905660377358491
2,307,130,169.0,1.25581400894355,0.9362880886426593
2,1189,111,158.0,1.1538461538461537,0.9663608562691132
