frame,x,y,area,aspect_ratio,solidity
1,244,1077,174.5,1.0714285714285714,0.9858757062146892
1,276,1069,222.0,1.1333333333333333,0.9823008849557522
1,584,1060,192.0,1.104166725568684,0.9504950495049505
1,689,1055,194.0,1.0666666666666667,0.97
1,1071,1054,179.5,1.0666666666666667,0.9522546419098143
1,276,1050,211.0,1.9230769230769231,0.8373015873015873
1,252,1034,199.0,1.1333333333333333,0.9590361445783132
1,1039,1033,188.0,1.3666666121699391,0.9518987341772152
1,388,1030,158.0,1.0714285714285714,0.9518072289156626
1,1119,1029,210.5,1.0625,0.9655963302752294
1,254,1012,192.5,1.781725859442273,0.8710407239819005
1,832,1005,164.0,1.0,0.9820359281437125
1,234,980,175.0,1.0714285714285714,0.9749303621169917
1,722,978,184.0,1.0857143224135806,0.9509043927648578
1,1031,972,167.0,1.4166666666666667,0.9488636363636364
1,1067,959,186.5,1.0666666666666667,0.961340206185567
1,467,962,129.0,1.6363636363636365,0.8514851485148515
1,10,955,175.5,1.1428571428571428,0.9722991689750693
1,656,949,177.5,1.3076923076923077,0.9726027397260274
1,1093,946,208.0,1.3999998921040677,0.9454545454545454
1,803,928,192.0,1.0666666666666667,0.9721518987341772
1,763,926,203.0,1.3333333333333333,0.9248291571753986
1,309,919,157.0,1.320754618993587,0.9075144508670521
1,665,913,192.0,1.0952381457639455,0.9552238805970149
1,143,912,174.5,1.1428571428571428,0.9614325068870524
1,686,908,251.0,1.66666688206877,0.9077757685352622
1,700,895,191.5,1.7272728828998056,0.9251207729468599
1,459,888,182.0,1.0294118034447217,0.9680851063829787
1,924,888,198.5,1.0454544730037627,0.9612590799031477
1,1088,884,158.0,1.0178571547328346,0.9518072289156626
1,301,883,164.5,1.049999919078051,0.9648093841642229
1,178,883,204.0,1.3571428571428572,0.9622641509433962
1,233,856,223.0,1.1343282758704876,0.9429175475687104
1,979,824,176.0,1.1428571428571428,0.9643835616438357
1,713,823,153.0,1.1538461538461537,0.9622641509433962
1,1186,814,188.5,1.3076923076923077,0.9792207792207792
1,948,811,228.0,1.125,0.9661016949152542
1,1163,790,180.0,1.3076923076923077,0.9809264305177112
1,949,780,200.0,1.2857142857142858,0.966183574879227
1,545,777,180.5,1.1428571061578456,0.94750656167979
1,897,742,176.5,1.1166665858401672,0.9540540540540541
1,714,743,257.0,1.0,0.9753320683111955
1,103,728,110.5,1.1874999683898604,0.9444444444444444
1,768,724,186.0,1.2142857142857142,0.9789473684210527
1,782,704,207.5,1.0,0.9741784037558685
1,1170,701,159.5,1.0740740155925639,0.9608433734939759
1,438,699,170.0,1.1428571428571428,0.9523809523809523
1,730,695,262.5,1.5806450876401668,0.9545454545454546
1,957,683,203.0,1.6153846153846154,0.9575471698113207
1,1088,680,177.0,1.0,0.959349593495935
1,871,679,195.0,1.1333333333333333,0.9629629629629629
1,711,679,202.5,1.2,0.9597156398104265
1,32,673,147.5,1.0769230769230769,0.9577922077922078
1,661,650,182.5,1.2142857142857142,0.9707446808510638
1,25,644,207.5,1.8571428353828503,0.9367945823927766
1,641,644,211.0,1.3571428571428572,0.9634703196347032
1,490,617,188.5,1.2142857142857142,0.9741602067183462
1,355,567,173.0,1.2142857142857142,0.9427792915531336
1,632,546,148.0,1.3333333333333333,0.9517684887459807
1,1107,503,233.0,1.8536584719998899,0.9083820662768031
1,1182,499,182.5,1.0476191026679968,0.9733333333333334
1,313,495,146.0,1.1538461538461537,0.9573770491803278
1,829,484,201.0,1.803571397398315,0.8170731707317073
1,194,475,157.5,1.2727271808127418,0.9319526627218935
1,13,461,145.5,1.0769230769230769,0.9732441471571907
1,896,457,195.0,1.2857142857142858,0.9653465346534653
1,860,449,180.0,1.0294118034447217,0.9574468085106383
1,1037,447,171.5,1.1612903847132776,0.9661971830985916
1,789,436,159.0,1.1538461538461537,0.9607250755287009
1,727,438,199.0,1.1764705587199897,0.9544364508393285
1,674,422,212.0,1.0434781894828442,0.952808988764045
1,577,411,178.0,1.315789455004167,0.9518716577540107
1,945,405,175.5,1.2727271413671817,0.9642857142857143
1,291,392,171.5,1.099999973026017,0.9661971830985916
1,47,378,105.5,1.1818181818181819,0.8940677966101694
1,353,360,168.5,1.3076923076923077,0.9466292134831461
1,52,354,165.0,1.210526356885575,0.9482758620689655
1,299,349,121.0,1.0,0.9416342412451362
1,63,339,189.0,1.0666666666666667,0.9593908629441624
1,850,328,163.0,1.1860464626968674,0.9421965317919075
1,938,328,182.5,1.3846153846153846,0.9681697612732095
1,1007,318,139.5,1.1111110778098985,0.9620689655172414
1,826,285,163.0,1.0,0.9819277108433735
1,655,278,148.5,1.1538461538461537,0.9580645161290322
1,270,274,184.5,1.0666666666666667,0.9584415584415584
1,484,250,176.5,1.2142857142857142,0.9540540540540541
1,376,247,186.0,1.2678571214808976,0.9393939393939394
1,465,242,259.0,1.0799998705248814,0.9574861367837338
1,804,238,142.0,1.8181818181818181,0.8875
1,444,232,191.5,1.0454544730037627,0.964735516372796
1,844,223,126.5,1.4545454545454546,0.9035714285714286
1,1034,215,157.5,1.0600000013754087,0.9603658536585366
1,363,180,167.0,1.0624999458549804,0.9653179190751445
1,593,181,180.0,1.2000000269739848,0.9703504043126685
1,895,167,174.5,1.1428571428571428,0.9748603351955307
1,803,163,117.0,2.00000020749219,0.8634686346863468
1,1196,143,101.5,2.0,0.9806763285024155
1,718,140,221.0,1.2933333079020182,0.9546436285097192
1,68,119,149.0,1.0769230769230769,0.9706840390879479
1,615,107,136.5,1.0,0.975
1,155,85,122.0,1.2727272727272727,0.953125
1,932,63,167.0,1.0714285714285714,0.9737609329446064
1,429,58,118.0,1.0,0.9752066115702479
1,946,52,179.5,1.0476190353859485,0.9755434782608695
1,203,44,146.5,1.0,0.948220064724919
1,350,35,167.0,1.0714285714285714,0.962536023054755
1,210,28,176.0,1.1562499979174992,0.9513513513513514
1,765,23,127.5,1.0833333333333333,0.9622641509433962
1,798,23,139.5,1.3529413034588296,0.8942307692307693
1,265,17,198.0,1.3571428571428572,0.9542168674698795
1,473,9,121.0,1.0833333333333333,0.968
2,671,1183,159.0,1.1111112026473942,0.9492537313432836
2,627,1179,234.5,1.5,0.9455645161290323
2,743,1163,200.5,1.1349206775391547,0.9325581395348838
2,290,1156,131.0,1.0374999628375088,0.9424460431654677
2,246,1102,163.5,1.2205882247776734,0.9505813953488372
2,1074,1069,180.0,1.0666666666666667,0.9549071618037135
2,277,1069,221.5,1.0625,0.9736263736263736
2,585,1060,183.0,1.0666666666666667,0.9631578947368421
2,688,1055,192.0,1.0,0.9721518987341772
2,293,1044,191.5,1.7179488408800332,0.9387254901960784
2,245,1042,97.0,1.4754098764155843,0.8049792531120332
2,372,1033,158.0,1.0714285714285714,0.9546827794561934
2,1120,1029,219.5,1.136363664229322,0.977728285077951
2,1032,1020,186.5,1.2142857142857142,0.9688311688311688
2,821,1006,170.5,1.049999919078051,0.9770773638968482
2,1050,968,217.0,1.1304348183020603,0.949671772428884
2,712,965,197.0,1.2,0.9425837320574163
2,18,964,161.5,1.049999919078051,0.9847560975609756
2,1107,951,258.5,1.6363636969975603,0.9574074074074074
2,466,940,124.0,1.0512819977474421,0.9323308270676691
2,640,938,150.0,1.3157895305144043,0.9009009009009009
2,305,935,174.5,1.1882352692276534,0.9483695652173914
2,793,933,151.5,1.0454545018378458,0.9439252336448598
2,672,927,222.0,1.5714284911816339,0.9694323144104804
2,157,921,176.0,1.2019231173631517,0.9361702127659575
2,751,915,198.0,1.299999919078051,0.9519230769230769
2,916,895,174.0,1.099999973026017,0.9747899159663865
2,459,888,183.0,1.1428571428571428,0.9812332439678284
2,302,883,169.0,1.0,0.9740634005763689
2,1076,877,193.5,1.1428571795564424,0.9626865671641791
2,184,870,159.5,1.0,0.9725609756097561
2,233,856,208.0,1.2,0.9183222958057395
2,972,817,190.0,1.0666666666666667,0.9644670050761421
2,932,806,192.5,1.36842128426415,0.9722222222222222
2,703,807,192.0,1.2142857142857142,0.9696969696969697
2,1151,803,221.0,1.4499999460520339,0.9714285714285714
2,1185,794,197.0,1.716981320388507,0.9120370370370371
2,941,781,194.5,1.2857142857142858,0.9534313725490197
2,536,767,181.0,1.315789641804625,0.9679144385026738
2,883,748,165.0,1.0714285714285714,0.9705882352941176
2,100,746,104.5,1.1860463651858824,0.8293650793650794
2,714,743,259.5,1.0,0.9700934579439252
2,766,723,183.0,1.1999999460520339,0.953125
2,1169,720,135.5,1.1666666666666667,0.9409722222222222
2,717,706,216.5,1.3571428571428572,0.981859410430839
2,782,704,206.0,1.0,0.9648711943793911
2,1080,693,166.5,1.0714285714285714,0.9680232558139535
2,25,686,137.5,1.1034482581125267,0.9450171821305842
2,435,683,168.0,1.1612903847132776,0.9491525423728814
2,882,683,178.5,1.0476191026679968,0.9596774193548387
2,977,680,219.0,1.9166666666666667,0.9319148936170213
2,712,662,151.0,1.2777778110789955,0.940809968847352
2,35,662,156.5,1.7121212516955264,0.9152046783625731
2,651,638,166.5,1.0476190353859485,0.9460227272727273
2,484,631,193.0,1.0666666666666667,0.9698492462311558
2,638,625,211.0,1.6153846153846154,0.965675057208238
2,356,549,169.0,1.3076923076923077,0.952112676056338
2,638,531,168.0,1.300000007108269,0.9464788732394366
2,1091,512,136.5,1.1111112443159816,0.9545454545454546
2,1066,517,267.5,1.5690609554275057,0.9502664298401421
2,1191,496,172.5,1.2307692307692308,0.9663865546218487
2,187,494,138.0,1.0,0.9324324324324325
2,809,497,230.5,1.6842105711479,0.9746300211416491
2,309,495,175.0,1.315789641804625,0.958904109589041
2,905,466,192.5,1.4615384615384615,0.9746835443037974
2,1042,464,191.0,1.1875000374850135,0.9526184538653366
2,17,458,157.5,1.0800000247573556,0.963302752293578
2,873,454,182.0,1.1999999460520339,0.9655172413793104
2,787,453,209.0,1.3245613928595084,0.9457013574660633
2,900,448,131.5,1.5454545454545454,0.8322784810126582
2,734,449,200.5,1.1333333333333333,0.975669099756691
2,587,426,182.0,1.2142857142857142,0.9604221635883905
2,674,422,216.0,1.0434781894828442,0.9494505494505494
2,299,407,191.0,1.555555622157991,0.9597989949748744
2,931,397,179.0,1.2142857142857142,0.9623655913978495
2,61,374,84.5,1.3866666297605779,0.8848167539267016
2,282,348,162.5,1.0,0.9701492537313433
2,40,348,143.5,1.0769230769230769,0.9761904761904762
2,364,343,82.5,1.3333333333333333,0.9269662921348315
2,846,343,123.5,1.0,0.946360153256705
2,432,326,134.0,1.5606058994678838,0.9436619718309859
2,1015,327,170.0,1.1428571428571428,0.9418282548476454
2,960,329,198.5,1.2857142857142858,0.9754299754299754
2,825,291,165.5,1.049999919078051,0.9792899408284024
2,270,274,181.5,1.0,0.9864130434782609
2,475,264,165.0,1.099999973026017,0.9510086455331412
2,640,263,151.0,1.2777776195970176,0.940809968847352
2,816,261,202.0,1.9772726935089386,0.8957871396895787
2,439,247,193.5,1.2121212787000397,0.9439024390243902
2,465,243,232.5,1.0833334269930008,0.9337349397590361
2,361,238,164.5,1.2307692307692308,0.9676470588235294
2,1027,200,149.0,1.1538461538461537,0.9581993569131833
2,380,183,144.0,1.25,0.9664429530201343
2,895,167,173.5,1.1428571428571428,0.9692737430167597
2,604,168,172.5,1.0869565074868461,0.9556786703601108
2,1196,143,101.5,2.125,0.9620853080568721
2,718,140,216.0,1.238095384892436,0.9578713968957872
2,806,135,97.5,1.3,0.9512195121951219
2,68,118,144.0,1.0769230769230769,0.9696969696969697
2,608,90,156.5,1.0,0.9690402476780186
2,66,83,153.0,1.0769230769230769,0.9714285714285714
2,941,75,152.5,1.0,0.9621451104100947
2,433,73,127.5,1.1764706255695279,0.9514925373134329
2,142,72,133.0,1.0344828017267211,0.9637681159420289
2,936,58,145.5,1.294117656392382,0.97
2,218,49,112.5,1.1052630492931321,0.9297520661157025
2,772,39,81.5,1.5777778625488281,0.8489583333333334
2,210,28,188.0,1.095238006548127,0.9641025641025641
2,344,21,148.5,1.1333332101233407,0.928125
2,267,31,230.5,2.37499994345407,0.8031358885017421
2,801,11,156.5,1.2307692307692308,0.963076923076923
2,978,4,91.0,1.625,0.9732620320855615
2,700,11,180.0,1.75,0.9448818897637795
3,853,1189,167.5,1.1132074847402629,0.8792650918635171
3,677,1166,132.0,1.0555553890494924,0.9530685920577617
3,743,1163,204.5,1.043478311860086,0.9511627906976744
3,300,1140,159.0,1.2307692307692308,0.9408284023668639
3,251,1119,163.5,1.1917808643217325,0.9505813953488372
3,1073,1087,179.5,1.3095236944251116,0.9042821158690176
3,277,1069,210.5,1.0625,0.9568181818181818
3,585,1060,185.5,1.1428571428571428,0.9763157894736842
3,689,1056,195.0,1.0,0.9774436090225563
3,308,1046,149.0,1.168674710318542,0.952076677316294
3,355,1036,145.5,1.0526317134437,0.9540983606557377
3,1122,1028,211.0,1.0270270612962578,0.9547511312217195
3,215,1015,172.5,2.3571426919960095,0.9249329758713136
3,807,1011,154.5,1.0,0.9478527607361963
3,238,1008,145.5,1.4166666666666667,0.9478827361563518
3,1023,1003,216.0,1.6896549543480028,0.9411764705882353
3,25,974,133.0,1.0,0.95
3,702,960,189.5,1.2857142857142858,0.9643765903307888
3,1066,956,136.5,1.1111112443159816,0.9612676056338029
3,1123,954,241.0,1.82352934905674,0.9377431906614786
3,301,954,213.5,1.6153846153846154,0.9552572706935123
3,1100,942,225.5,1.5201612882880564,0.8673076923076923
3,707,942,188.5,1.0666666666666667,0.9741602067183462
3,779,939,130.5,1.0,0.9666666666666667
3,684,941,225.0,1.382353005741203,0.9355509355509356
3,169,930,170.0,1.0879121926243602,0.9659090909090909
3,627,927,192.0,1.1666665137516676,0.9624060150375939
3,696,925,178.0,1.0714285714285714,0.9807162534435262
3,463,923,119.0,1.0930232874282688,0.9444444444444444
3,908,911,196.5,1.1333333333333333,0.960880195599022
3,744,903,160.0,1.0,0.9696969696969697
3,459,888,182.5,1.1428571428571428,0.9707446808510638
3,303,883,171.0,1.0,0.9688385269121813
3,1068,868,180.0,1.1428571428571428,0.972972972972973
3,188,856,189.0,1.2142857142857142,0.9667519181585678
3,1143,821,230.0,1.699999942427421,0.9387755102040817
3,963,812,212.0,1.526315927706025,0.9658314350797267
3,916,808,192.0,1.2857142857142858,0.96
3,694,794,165.5,1.049999919078051,0.9821958456973294
3,930,783,226.0,1.6129032968151744,0.9495798319327731
3,1184,773,205.0,1.4285714285714286,0.9276018099547512
3,98,761,167.5,1.1428571428571428,0.9517045454545454
3,867,757,178.5,1.0714285714285714,0.9834710743801653
3,523,757,182.5,1.0666666666666667,0.958005249343832
3,714,743,245.0,1.0,0.95703125
3,1175,737,200.5,1.739837433140706,0.9347319347319347
3,702,727,245.5,1.5468750060086547,0.9406130268199234
3,762,719,176.5,1.232142894758609,0.9313984168865436
3,782,704,205.5,1.0,0.9693396226415094
3,1074,703,185.0,1.0666666666666667,0.9711286089238845
3,18,696,145.5,1.0930231385719054,0.9150943396226415
3,895,680,167.5,1.0967741070065062,0.9544159544159544
3,997,675,185.0,1.6666666666666667,0.9203980099502488
3,44,671,176.0,1.3333334332369862,0.9832402234636871
3,432,667,186.5,1.2142857142857142,0.9738903394255874
3,709,648,205.0,1.0625,0.9647058823529412
3,480,643,191.5,1.0882353476141395,0.964735516372796
3,1056,532,235.5,1.125,0.9751552795031055
3,358,532,177.0,1.315789641804625,0.9516129032258065
3,1073,522,141.5,1.0204081876113573,0.9496644295302014
3,644,513,165.5,1.1612903847132776,0.9430199430199431
3,791,507,214.0,1.3999998921040677,0.9617977528089887
3,305,492,174.5,1.2142857142857142,0.9509536784741145
3,1055,478,188.5,1.4368933232381742,0.9172749391727494
3,919,476,165.5,1.1555555192692868,0.9484240687679083
3,787,472,217.0,1.5,0.9455337690631809
3,740,466,171.5,1.3076923076923077,0.9501385041551247
3,887,459,166.0,1.0714285714285714,0.9540229885057471
3,21,454,136.0,1.1111112443159816,0.9611307420494699
3,597,441,189.5,1.1428571795564424,0.9619289340101523
3,674,422,214.5,1.086956496243873,0.9512195121951219
3,310,419,197.0,1.541666460713569,0.9403341288782816
3,917,389,167.0,1.099999973026017,0.9597701149425287
3,72,374,131.5,1.1538461538461537,0.834920634920635
3,845,356,153.5,1.0999999857834613,0.956386292834891
3,928,355,225.0,1.3644859873725694,0.9453781512605042
3,60,349,180.5,1.1428571428571428,0.9756756756756757
3,271,343,83.0,1.1,0.9540229885057471
3,952,342,202.0,1.2857142857142858,0.9758454106280193
3,27,339,160.5,1.294117656392382,0.9846625766871165
3,1022,337,201.5,1.2121212277868196,0.9595238095238096
3,970,339,210.5,1.3571428571428572,0.9813519813519813
3,448,339,207.0,2.017241608940598,0.8827292110874201
3,379,330,214.0,1.8717948896397416,0.8770491803278688
3,42,328,190.0,1.6666666167148476,0.9523809523809523
3,825,298,167.5,1.049999919078051,0.9824046920821115
3,466,276,116.5,1.5333335071656842,0.8661710037174721
3,827,276,235.0,1.722222317327659,0.9251968503937008
3,270,274,180.5,1.0,0.9652406417112299
3,436,266,153.5,1.5,0.9109792284866469
3,625,248,140.5,1.1785713415314014,0.9525423728813559
3,465,242,214.5,1.0,0.9407894736842105
3,347,228,134.0,1.0,0.9403508771929825
3,802,226,147.0,1.324786178341977,0.9102167182662538
3,399,189,145.5,1.1650485168739348,0.941747572815534
3,1017,182,143.5,1.4375000105367133,0.9566666666666667
3,4,170,94.5,1.4444444444444444,0.949748743718593
3,895,167,175.5,1.1428571428571428,0.9722991689750693
3,614,159,151.5,1.0,0.964968152866242
3,1196,143,102.5,2.0,0.9855769230769231
3,718,140,217.5,1.2578125010014425,0.9436008676789588
3,69,118,164.0,1.0714285714285714,0.9704142011834319
3,436,90,156.5,1.1578948563944,0.9660493827160493
3,955,76,171.5,1.099999973026017,0.9581005586592178
3,602,74,152.0,1.222222155619797,0.9620253164556962
3,927,65,154.0,1.105263213934875,0.9595015576323987
3,81,65,189.5,1.6026489722864614,0.8555304740406321
3,131,61,121.0,1.2500001264405582,0.9453125
3,771,56,162.0,1.2307692307692308,0.9642857142857143
3,236,52,139.5,1.2368419799536141,0.96875
3,273,47,149.0,1.1956522584135767,0.9706840390879479
3,707,33,121.5,1.1136363405471172,0.9346153846153846
3,210,28,179.0,1.0,0.9675675675675676
3,823,13,179.0,1.2142857142857142,0.9470899470899471
3,339,10,157.0,1.1538461538461537,0.9781931464174455
3,966,5,127.0,1.0833333333333333,0.9584905660377359
3,807,3,80.5,1.625,0.9470588235294117
4,852,1188,171.5,1.0476190353859485,0.884020618556701
4,743,1163,197.5,1.2,0.947242206235012
4,682,1145,139.0,1.281250068858064,0.8938906752411575
4,260,1131,157.0,1.0769230769230769,0.98125
4,308,1122,152.5,1.2307692307692308,0.9214501510574018
4,1071,1101,163.5,1.0714285714285714,0.9369627507163324
4,277,1069,220.5,1.0625,0.9649890590809628
4,585,1060,183.0,1.1428571428571428,0.9631578947368421
4,690,1057,188.0,1.0666666666666667,0.9740932642487047
4,210,1057,181.5,1.0476191026679968,0.9577836411609498
4,324,1049,179.0,1.0181818386424417,0.9597855227882037
4,1102,1048,289.5,1.0526315789473684,0.9538714991762768
4,342,1040,171.5,1.0714285714285714,0.9607843137254902
4,1124,1027,214.5,1.043478311860086,0.9683972911963883
4,238,1019,210.0,1.0869566237201724,0.9502262443438914
4,800,1009,140.5,1.6363636363636365,0.9273927392739274
4,198,1000,225.5,1.2272726102368474,0.9761904761904762
4,1015,986,155.5,1.1538461538461537,0.971875
4,31,984,138.5,1.0,0.9618055555555556
4,296,971,166.0,1.705882343607618,0.8829787234042553
4,1138,961,221.0,1.1875,0.9587852494577006
4,697,961,188.5,1.1212121486269344,0.9568527918781726
4,713,954,193.0,1.0666666666666667,0.9747474747474747
4,768,944,182.0,1.2142857142857142,0.9528795811518325
4,692,943,206.5,1.0,0.9786729857819905
4,1087,941,171.5,1.0714285714285714,0.9772079772079773
4,1126,941,239.5,1.2965780815522423,0.8568872987477638
4,183,938,182.5,1.0666666666666667,0.9630606860158312
4,709,937,170.0,1.099999973026017,0.9659090909090909
4,903,925,192.0,1.1333333333333333,0.9504950495049505
4,617,917,211.0,1.3999998921040677,0.9701149425287356
4,457,905,145.0,1.1538461538461537,0.9508196721311475
4,736,892,176.5,1.099999973026017,0.9671232876712329
4,459,887,177.5,1.1499998921040677,0.962059620596206
4,303,883,170.5,1.049999919078051,0.9770773638968482
4,1056,857,204.0,1.1904762822244392,0.9714285714285714
4,234,856,227.0,1.0823528967550111,0.920892494929006
4,197,847,134.0,1.1764706255695279,0.9337979094076655
4,1143,842,198.0,1.2857142857142858,0.972972972972973
4,952,808,182.0,1.0,0.9604221635883905
4,898,809,221.5,1.499999932365831,0.9425531914893617
4,917,784,196.5,1.2857142857142858,0.9727722772277227
4,687,781,158.0,1.0,0.9663608562691132
4,100,777,145.0,1.3333333333333333,0.9477124183006536
4,852,765,163.0,1.0476190353859485,0.9131652661064426
4,1190,760,187.0,1.3493976526741338,0.949238578680203
4,690,756,272.5,1.6666667743677115,0.9268707482993197
